Cited in,Work_id,Title,First author,First author id,Institution name,Affiliation 
https://openalex.org/W4285392193,https://openalex.org/W3079678319,Stochastic scattering theory for excitation-induced dephasing: Time-dependent nonlinear coherent exciton lineshapes,Ajay Ram Srimath Kandada,https://openalex.org/A5023786923,Wake Forest University,"['Department of Physics and Center for Functional Materials, Wake Forest University 1 , 1834 Wake Forest Road, Winston-Salem, North Carolina 27109, USA']"
https://openalex.org/W4285392193,https://openalex.org/W3122827463,Exciton-exciton interaction in transition metal dichalcogenide monolayers and van der Waals heterostructures,Daniel Erkensten,https://openalex.org/A5086836487,Chalmers University of Technology,"['Department of Physics, Chalmers University of Technology, 412 96 Gothenburg, Sweden']"
https://openalex.org/W4285392193,https://openalex.org/W4221051594,Homogeneous Optical Line Widths in Hybrid Ruddlesden–Popper Metal Halides Can <i>Only</i> Be Measured Using Nonlinear Spectroscopy,Ajay Ram Srimath Kandada,https://openalex.org/A5023786923,Wake Forest University,"['Department of Physics and Center for Functional Materials, Wake Forest University, 1834 Wake Forest Road, Winston-Salem, North Carolina 27109, United States']"
https://openalex.org/W2804415186,https://openalex.org/W1971791843,Entangled Photon-Pair Two-Dimensional Fluorescence Spectroscopy (EPP-2DFS),Michael G. Raymer,https://openalex.org/A5086999377,University of Oregon,"['Oregon\rCenter for Optics and Department of Physics, University of Oregon, Eugene, Oregon 97403, United States']"
https://openalex.org/W2804415186,https://openalex.org/W1977806205,Photodetection and causality in quantum optics,Peter W. Milonni,https://openalex.org/A5072688436,Los Alamos National Laboratory,"['Theoretical Division, T-4, Los Alamos National Laboratory, Los Alamos, New Mexico 87545']"
https://openalex.org/W2804415186,https://openalex.org/W1995881635,Induced coherence and indistinguishability in optical interference,X. Y. Zou,https://openalex.org/A5036877828,University of Rochester,"['Department of Physics and Astronomy University of Rochester Rochester, New York 14627']"
https://openalex.org/W2804415186,https://openalex.org/W2030234138,Squeezing of intracavity and traveling-wave light fields produced in parametric amplification,M. J. Collett,https://openalex.org/A5009084915,University of Waikato,"['Physics Department, University of Waikato, Hamilton, New Zealand']"
https://openalex.org/W2804415186,https://openalex.org/W2034226258,A multimode quantum theory of a degenerate parametric amplifier in a cavity,C. W. Gardiner,https://openalex.org/A5079755520,University of Waikato,"['Physics Department, University of Waikato, Hamilton, New Zealand.']"
https://openalex.org/W2804415186,https://openalex.org/W3104874256,Dealing with entanglement of continuous variables: Schmidt decomposition with discrete sets of orthogonal functions,Lucas Lamata,https://openalex.org/A5088481632,Instituto de Física Fundamental,"['Instituto de Matemáticas y Física Fundamental, CSIC, Serrano 113-bis, 28006 Madrid, Spain']"
https://openalex.org/W2804415186,https://openalex.org/W2044868702,Input and output in damped quantum systems: Quantum stochastic differential equations and the master equation,C. W. Gardiner,https://openalex.org/A5079755520,University of Waikato,"['Physics Department, University of Waikato, Hamilton, New Zealand']"
https://openalex.org/W2804415186,https://openalex.org/W2050477170,Entangled-Photon Virtual-State Spectroscopy,Bahaa E. A. Saleh,https://openalex.org/A5074138699,Boston University,"['Quantum Imaging Laboratory, Department of Electrical and Computer Engineering, Boston University, Boston, Massachusetts 02215']"
https://openalex.org/W2804415186,https://openalex.org/W2057181621,Manipulation of two-photon-induced fluorescence spectra of chromophore aggregates with entangled photons: A simulation study,Frank Schlawin,https://openalex.org/A5030313547,"University of California, Irvine","['Department of chemistry, University of California, Irvine, California, 92697-2025 USA']"
https://openalex.org/W2804415186,https://openalex.org/W2067474078,Suppression of population transport and control of exciton distributions by entangled photons,Frank Schlawin,https://openalex.org/A5030313547,"University of California, Irvine","['Department of Chemistry, University of California, Irvine, California 92697-2025, USA.']"
https://openalex.org/W2804415186,https://openalex.org/W2069850083,Spatial Control of Entangled Two-Photon Absorption with Organic Chromophores,Alica R. Guzman,https://openalex.org/A5084451334,University of Oregon,"['Department of Chemistry, Macromolecular Science and Engineering, and Applied Physics Program, University of Michigan, Ann Arbor, Michigan 48109, and Department of Chemistry and the Materials Science Institute, University of Oregon, Eugene, Oregon 97403']"
https://openalex.org/W2804415186,https://openalex.org/W2074168384,Spectroscopy by frequency-entangled photon pairs,Atsushi Yabushita,https://openalex.org/A5032625347,Tokyo University of Science,"['Core Research for Evolutional Science and Technology (CREST), Japan Science and Technology Corporation (JST) and Department of Physics, Graduate School of Science, University of Tokyo,7-3-1 Hongo, Bunkyo, Tokyo, 113-0033, Japan']"
https://openalex.org/W2804415186,https://openalex.org/W2078433831,Entangled Photon Absorption in an Organic Porphyrin Dendrimer,Dong-Ik Lee,https://openalex.org/A5103375146,University of Michigan–Ann Arbor,"['Department of Chemistry and Applied Physics, University of Michigan, Ann Arbor, Michigan 48109']"
https://openalex.org/W2804415186,https://openalex.org/W2088351880,Quantum Theory of Radiation,Enrico Fermi,https://openalex.org/A5053459131,Sapienza University of Rome,[' Univ. of Rome (Italy)']
https://openalex.org/W2804415186,https://openalex.org/W2095965649,Optically Excited Entangled States in Organic Molecules Illuminate the Dark,Leslie Upton,https://openalex.org/A5062665104,University of Michigan–Ann Arbor,['(University of Michigan)']
https://openalex.org/W2804415186,https://openalex.org/W2098001511,Nonlinear spectroscopy with entangled photons: Manipulating quantum pathways of matter,Oleksiy Roslyak,https://openalex.org/A5060016320,"University of California, Irvine","['Chemistry Department, University of California, Irvine, California 92697-2025, USA.']"
https://openalex.org/W2804415186,https://openalex.org/W2406980188,Nonlinear optical signals and spectroscopy with quantum light,Konstantin E. Dorfman,https://openalex.org/A5064267160,"University of California, Irvine","['Department of Chemistry and Department of Physics and Astronomy, University of California, Irvine, California 92697, USA']"
https://openalex.org/W2804415186,https://openalex.org/W2562962177,Entangled Photon Excited Fluorescence in Organic Materials: An Ultrafast Coincidence Detector,Oleg Varnavski,https://openalex.org/A5071997184,University of Michigan–Ann Arbor,"['Department of\rChemistry, Department of Applied\rPhysics, Department of Macromolecular\rScience and Engineering, University of Michigan, Ann Arbor, Michigan 48109, United States']"
https://openalex.org/W2804415186,https://openalex.org/W2571225755,Entangled Two Photon Absorption Cross Section on the 808 nm Region for the Common Dyes Zinc Tetraphenylporphyrin and Rhodamine B,Juan P. Villabona-Monsalve,https://openalex.org/A5030076833,Universidad de Los Andes,"['Laboratorio de Óptica\rCuántica, Universidad de los Andes, A.A. 4976, Bogotá, D.C., Colombia']"
https://openalex.org/W2804415186,https://openalex.org/W2606323733,Photonic Hat Trick,Robert Sewell,https://openalex.org/A5076900355,Institute of Photonic Sciences,"['The Institute of Photonic Sciences, Av. Carl Friedrich Gauss, 3, 08860 Castelldefels (Barcelona), Spain']"
https://openalex.org/W2804415186,https://openalex.org/W2753043817,Quantum interference in the presence of a resonant medium,Dmitry Kalashnikov,https://openalex.org/A5052190303,"Agency for Science, Technology and Research","['Data Storage Institute, Agency for Science, Technology and Research (A*STAR), 138634, Singapore, Singapore']"
https://openalex.org/W2804415186,https://openalex.org/W3037853801,Quantum computers,Thaddeus D. Ladd,https://openalex.org/A5018885489,Stanford University,"['Edward L. Ginzton Laboratory, Stanford University, Stanford, California 94305-4088, USA']"
https://openalex.org/W2804415186,https://openalex.org/W3038067977,Quantum cryptography,Nicolas Gisin,https://openalex.org/A5032785303,University of Geneva,"['Group of Applied Physics, University of Geneva, 1211 Geneva 4, Switzerland']"
https://openalex.org/W2804415186,https://openalex.org/W3102896235,Quantum Spectroscopy of Plasmonic Nanostructures,Dmitry Kalashnikov,https://openalex.org/A5052190303,Data Storage Institute,"['Data Storage Institute, Agency for Science Technology and Research (A-STAR), 5 Engineering Drive I, 117608, Singapore']"
https://openalex.org/W2804415186,https://openalex.org/W3104007309,Joint spectral characterization of photon-pair sources,Kevin Zielnicki,https://openalex.org/A5085311119,University of Illinois Urbana-Champaign,"['Department of Physics, University of Illinois at Urbana-Champaign, Urbana, IL, USA.']"
https://openalex.org/W2804415186,https://openalex.org/W3104328971,Probing dynamical symmetry breaking using quantum-entangled photons,Hao Li,https://openalex.org/A5100348592,University of Houston,"['Department of Chemistry, University of Houston, Houston, TX 77204, United States of America']"
https://openalex.org/W2804415186,https://openalex.org/W4235475088,Quantum imaging with undetected photons,Gabriela Barreto Lemos,https://openalex.org/A5036069368,Vienna Center for Quantum Science and Technology,"['Institute for Quantum Optics and Quantum Information, Austrian Academy of Sciences, Boltzmanngasse 3, Vienna A-1090, Austria,', 'Vienna Center for Quantum Science and Technology (VCQ), Faculty of Physics, University of Vienna, A-1090 Vienna, Austria,']"
https://openalex.org/W2804415186,https://openalex.org/W4251637800,Advances in Chemical Physics,error,error,error,error
https://openalex.org/W3216888314,https://openalex.org/W109328212,Towards dynamic multi-domain dialogue processing,Botond Pakucs,https://openalex.org/A5085424843,KTH Royal Institute of Technology,['Royal Inst. of Technology']
https://openalex.org/W3216888314,https://openalex.org/W15025968,A new generation of spoken dialogue systems: results and lessons from the sundial project,Jeremy Peckham,https://openalex.org/A5034272345,error,[]
https://openalex.org/W3216888314,https://openalex.org/W1582147469,Ravenclaw: dialog management using hierarchical task decomposition and an expectation agenda,Dan Bohus,https://openalex.org/A5030213540,Carnegie Mellon University,['Carnegie Mellon University']
https://openalex.org/W3216888314,https://openalex.org/W1992715694,Quantitative Prediction of Cold Rolling Textures in Low-Carbon Steel by Means of the Lamel Model,P. Van Houtte,https://openalex.org/A5043934647,KU Leuven,"['Department MTM, Katholieke Universiteit Leuven, de Croylaan 2, Leuven B-3001, Belgium', 'Department of Metallurgical Engineering & Materials Science, Indian Institute of Technology, Bombay, India']"
https://openalex.org/W3216888314,https://openalex.org/W2081445117,Evaluation and usability of multimodal spoken language dialogue systems,Laila Dybkjær,https://openalex.org/A5062321921,error,"['Natural Interactive Systems Laboratory, Science Park 10, 5230 Odense M, Denmark']"
https://openalex.org/W3216888314,https://openalex.org/W2096145771,Quantitative and qualitative evaluation of Darpa Communicator spoken dialogue systems,Marilyn Walker,https://openalex.org/A5102868325,AT&T (United States),"['AT&T Labs -- Research, Florham Park, NJ']"
https://openalex.org/W3216888314,https://openalex.org/W2101308260,Information state and dialogue management in the TRINDI dialogue move engine toolkit,Staffan Larsson,https://openalex.org/A5043002211,University of Gothenburg,"['Department of Linguistics, Göteborg University, Box 200, SE-405 30 Göteborg, Sweden', 'e-mail:']"
https://openalex.org/W3216888314,https://openalex.org/W2114875951,Multi-domain spoken dialogue system with extensibility and robustness against speech recognition errors,Kazunori Komatani,https://openalex.org/A5049614400,Kyoto University,['Kyoto University Sakyo Kyoto Japan']
https://openalex.org/W3216888314,https://openalex.org/W2130607791,JUPlTER: a telephone-based conversational interface for weather information,Victor W. Zue,https://openalex.org/A5075350599,Massachusetts Institute of Technology,"['Spoken Language Systems Group, Laboratory for Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA']"
https://openalex.org/W3216888314,https://openalex.org/W2438300513,Multi-tasking and collaborative activities in dialogue systems,Oliver Lemon,https://openalex.org/A5010949145,Stanford University,"['Stanford University, CA']"
https://openalex.org/W3216888314,https://openalex.org/W2495568401,Handbook of Research on ICTs for Human-Centered Healthcare and Social Care Services,error,error,error,error
https://openalex.org/W3216888314,https://openalex.org/W4246309165,COLLAGEN: A Collaboration Manager for Software Interface Agents,Charles Rich,https://openalex.org/A5001238648,error,[]
https://openalex.org/W2932270079,https://openalex.org/W1621409395,Facebook user's like behavior can reveal personality,Seyed Morteza Ghavami,https://openalex.org/A5078584274,University of Tehran,"['School of Electrical and Computer Engineering University of Tehran, Iran#TAB#']"
https://openalex.org/W2932270079,https://openalex.org/W1967011128,Cyber Bullying Detection Using Social and Textual Analysis,Qianjia Huang,https://openalex.org/A5091578539,University of Winnipeg,"['University Of Winnipeg, Winnipeg, MAN, Canada']"
https://openalex.org/W2932270079,https://openalex.org/W2216854803,Analyzing Labeled Cyberbullying Incidents on the Instagram Social Network,Homa Hosseinmardi,https://openalex.org/A5011168888,University of Colorado Boulder,"['Computer Science Department, University of Colorado Boulder, Boulder, CO, USA']"
https://openalex.org/W2932270079,https://openalex.org/W2239235765,Theoretical Explanations for Bullying in School: How Ecological Processes Propagate Perpetration and Victimization,Caroline B. R. Evans,https://openalex.org/A5068886359,University of North Carolina at Chapel Hill,"['School of Social Work, University of North Carolina at Chapel Hill, 325 Pittsboro Street, CB# 3550, Chapel Hill, NC, 27599-3550, USA']"
https://openalex.org/W2932270079,https://openalex.org/W2259779547,Automatic detection of cyberbullying on social networks based on bullying features,Rui Zhao,https://openalex.org/A5101987526,Nanyang Technological University,"['Nanyang Technological University, Singapore']"
https://openalex.org/W2932270079,https://openalex.org/W2576145687,Online social networks as sensors in smart environments,Ricardo Barbosa,https://openalex.org/A5070546057,error,"['IPP School of Technology and Management of Felgueiras -Polytechnic of Porto Felgueiras, Portugal']"
https://openalex.org/W2932270079,https://openalex.org/W2594902547,Mean Birds,Despoina Chatzakou,https://openalex.org/A5021717225,Aristotle University of Thessaloniki,"['Aristotle University of Thessaloniki, Thessaloniki, Greece']"
https://openalex.org/W2932270079,https://openalex.org/W2899509199,"See No Evil, Hear No Evil",Devin Soni,https://openalex.org/A5081354482,"Rutgers, The State University of New Jersey","['Rutgers University, New Brunswick, NJ, USA']"
https://openalex.org/W4224215189,https://openalex.org/W1688719374,Dynamics of a one-dimensional Holstein polaron with the Davydov ansätze,Jin Sun,https://openalex.org/A5073536470,Nanyang Technological University,"['School of Materials Science and Engineering, Nanyang Technological University Singapore, 639798 (Singapore)']"
https://openalex.org/W4224215189,https://openalex.org/W1965777749,Effect of interchain coupling on a biexciton in organic polymers,Kun Gao,https://openalex.org/A5038210442,Shandong University,"['School of Physics, Shandong University, Jinan 250100, China', 'State Key Laboratory of Crystal Materials, Shandong University, Jinan 250100, China']"
https://openalex.org/W4224215189,https://openalex.org/W1971536574,Efficient exciton dissociation via two-step photoexcitation in polymeric semiconductors,Carlos Silva,https://openalex.org/A5100417531,University of Cambridge,"['Cavendish Laboratory, University of Cambridge, Madingley Road, Cambridge CB3 0HE, United Kingdom']"
https://openalex.org/W4224215189,https://openalex.org/W1972731647,Tunable exciton interactions in optical lattices with polar molecules,Ping Xiang,https://openalex.org/A5053923667,University of British Columbia,"['Department of Chemistry, University of British Columbia, Vancouver, Canada V6T 1Z1']"
https://openalex.org/W4224215189,https://openalex.org/W1975192734,A new approach to the molecular biexciton theory,G. B. Vektaris,https://openalex.org/A5042814033,Vilnius University,"['Institute of Theoretical Physics and Astronomy, A. Goštauto 12, 2600 Vilnius, Lithuania']"
https://openalex.org/W4224215189,https://openalex.org/W1978559032,Davydov's soliton,Alwyn Scott,https://openalex.org/A5038810954,Technical University of Denmark,"['Department of Mathematics, University of Arizona, Tucson, AZ 85721, USA', 'Laboratory of Applied Mathematical Physics, Technical University of Denmark, DK-2800 Lyngby, Denmark']"
https://openalex.org/W4224215189,https://openalex.org/W1981619366,Evidence for exciton-exciton binding in a molecular aggregate,Aparna Chakrabarti,https://openalex.org/A5071394477,University of Arizona,"['Department of Physics, University of Arizona, Tucson, Arizona 85721.']"
https://openalex.org/W4224215189,https://openalex.org/W1983887773,"Exciton dissociation mechanisms in the polymeric semiconductors poly(9,9-dioctylfluorene) and poly(9,9-dioctylfluorene-co-benzothiadiazole)",Mark Stevens,https://openalex.org/A5033601413,University of Cambridge,"['Cavendish Laboratory, University of Cambridge Madingley Road, Cambridge CB3 0HE (United Kingdom)']"
https://openalex.org/W4224215189,https://openalex.org/W1989355537,Liquid-crystalline semiconducting polymers with high charge-carrier mobility,Iain McCulloch,https://openalex.org/A5034296749,Merck (United Kingdom),"['Merck Chemicals, Chilworth Science Park, Southampton, S016 7QD, UK']"
https://openalex.org/W4224215189,https://openalex.org/W2005274029,Mixed quantum classical simulations of excitons in peptide helices,Anne Goj,https://openalex.org/A5018028564,University of Houston,"['University of Houston Department of Chemistry, , Houston, Texas 77204-5003, USA']"
https://openalex.org/W4224215189,https://openalex.org/W2012833647,Exciton-to-biexciton transition in quasi-one-dimensional organics,S. Mazumdar,https://openalex.org/A5047309480,Optical Sciences (United States),"['Department of Physics, and The Optical Sciences Center, University of Arizona, Tucson, Arizona 85721']"
https://openalex.org/W4224215189,https://openalex.org/W2020039974,Stable Biexcitons in Conjugated Polymers,Fan Guo,https://openalex.org/A5100729588,University of Arizona,"['Department of Physics, University of Arizona, Tucson, Arizona 85721']"
https://openalex.org/W4224215189,https://openalex.org/W2021384384,Quantum-mechanical derivation of the equations of motion for Davydov solitons,William C. Kerr,https://openalex.org/A5022409868,Wake Forest University,"['Department of Physics, Wake Forest University, Winston—Salem, North Carolina 27109']"
https://openalex.org/W4224215189,https://openalex.org/W2023957325,On the Transformation of light into Heat in Solids. I,J. Frenkel,https://openalex.org/A5018844921,University of Minnesota,"['Department of Physics, University of Minnesota']"
https://openalex.org/W4224215189,https://openalex.org/W2029452299,Theory of biexcitons in one-dimensional polymers,Frank B. Gallagher,https://openalex.org/A5027735971,Temple University,"['Department of Chemistry, Temple University, Philadelphia, Pennsylvania 19122']"
https://openalex.org/W4224215189,https://openalex.org/W2037176665,Solitons and energy transfer along protein molecules,A. S. Davydov,https://openalex.org/A5059595265,error,"['The Institute of Theoretical Physics, Academy of Sciences of the Ukrainian S.S.R., Kiev, U.S.S.R.']"
https://openalex.org/W4224215189,https://openalex.org/W2052410821,"Direct Observation of Self-Trapped Vibrational States in<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>α</mml:mi></mml:math>-Helices",Jakob Edler,https://openalex.org/A5056897354,University of Zurich,['Universität Zürich [Zürich] = University of Zurich']
https://openalex.org/W4224215189,https://openalex.org/W2052477989,Biexciton states and two-photon absorption in molecular monolayers,Francis C. Spano,https://openalex.org/A5061538255,Temple University,"['Department of Chemistry, Temple University, Philadelphia, Pennsylvania 19122']"
https://openalex.org/W4224215189,https://openalex.org/W2055128322,The theory of contraction of proteins under their excitation,A. S. Davydov,https://openalex.org/A5059595265,error,"['The Institute of Theoretical Physics, Academy of Sciences of the Ukrainian S.S.R., Kiev, U.S.S.R.']"
https://openalex.org/W4224215189,https://openalex.org/W2064502374,Kinematic Frenkel biexcitons,V.M. Agranovich,https://openalex.org/A5036174940,Russian Academy of Sciences,"['Institute of Spectroscopy, Russian Academy of Sciences, 142092  Troitsk, Moscow Region, Russia']"
https://openalex.org/W4224215189,https://openalex.org/W2084902551,Biexcitons in π-conjugated oligomers: Intensity-dependent femtosecond transient-absorption study,Victor I. Klimov,https://openalex.org/A5075570325,Los Alamos National Laboratory,"['Chemical Science and Technology Division, CST-6, Mail Stop J585, Los Alamos National Laboratory, Los Alamos, New Mexico 87545']"
https://openalex.org/W4224215189,https://openalex.org/W2131693811,Exciton and polaron dynamics in a step-ladder polymeric semiconductor: the influence of interchain order,Carlos Silva,https://openalex.org/A5100417531,University of Cambridge,"['Cavendish Laboratory, University of Cambridge   Madingley Road, Cambridge CB3 0HE, UK']"
https://openalex.org/W4224215189,https://openalex.org/W2150852355,Lessons from nature about solar light harvesting,Gregory D. Scholes,https://openalex.org/A5029838157,University of Toronto,"['Department of Chemistry, University of Toronto, Toronto, Canada']"
https://openalex.org/W4224215189,https://openalex.org/W2900619139,"On the quantum dynamics of Davydov solitons in protein<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline"" overflow=""scroll"" id=""d1e582"" altimg=""si19.gif""><mml:mi>α</mml:mi></mml:math>-helices",Danko Georgiev,https://openalex.org/A5051014889,Centre for Advanced Study,"['Institute for Advanced Study, Varna, Bulgaria']"
https://openalex.org/W4224215189,https://openalex.org/W2939149001,Quantum tunneling of Davydov solitons through massive barriers,Danko Georgiev,https://openalex.org/A5051014889,Centre for Advanced Study,"['Institute for Advanced Study, Varna, Bulgaria']"
https://openalex.org/W4224215189,https://openalex.org/W3121024155,Mechanistic understanding of entanglement and heralding in cascade emitters,K. Nasiri Avanaki,https://openalex.org/A5028113108,Northwestern University,"['Department of Chemistry, Northwestern University , 2145 Sheridan Road, Evanston, Illinois 60208-3113, USA']"
https://openalex.org/W4224215189,https://openalex.org/W4205587181,Frenkel biexcitons in hybrid HJ photophysical aggregates,Elizabeth Gutiérrez‐Meza,https://openalex.org/A5084644271,Georgia Institute of Technology,"['School of Chemistry and Biochemistry, Georgia Institute of Technology, 901 Atlantic Drive, Atlanta, GA 30332, USA.']"
https://openalex.org/W4281561028,https://openalex.org/W1858465226,Natures of optical absorption transitions and excitation energy dependent photostability of diketopyrrolopyrrole (DPP)-based photovoltaic copolymers,Sebastian Wood,https://openalex.org/A5058492424,Imperial College London,"['Department of Physics and Centre for Plastic Electronics', 'Imperial College London', 'UK']"
https://openalex.org/W4281561028,https://openalex.org/W1923550348,Geometry optimization in density functional methods,J. Ulises Reveles,https://openalex.org/A5053427395,Center for Research and Advanced Studies of the National Polytechnic Institute,"['Departamento de Química, CINVESTAV, Avenida Instituto Politécnico Nacional 2508, A.P. 14-740 México D.F. 07000, México. jreveles@mail.cinvestav.mx']"
https://openalex.org/W4281561028,https://openalex.org/W1967535280,Comprehensive data analysis of femtosecond transient absorption spectra: A review,Cyril Ruckebusch,https://openalex.org/A5083693418,Université Lille Nord de France,"['Université Lille Nord de France, Lille1, LASIR, F-59655 Villeneuve d’Ascq, CNRS-UMR 8516, France']"
https://openalex.org/W4281561028,https://openalex.org/W1969234351,DiketopyrrolopyrroleThiophene‐Based Acceptor–Donor–Acceptor Conjugated Materials for High‐Performance Field‐Effect Transistors,Chih-Wei Lu,https://openalex.org/A5025920015,National Taiwan University,"['Department of Chemical Engineering, National Taiwan University, Taipei 106 (Taiwan), Fax: (+886)\u20092-23635230.']"
https://openalex.org/W4281561028,https://openalex.org/W1970871379,"Kumada Catalyst‐Transfer Polycondensation: Mechanism, Opportunities, and Challenges",Anton Kiriy,https://openalex.org/A5070847112,Leibniz Institute of Polymer Research,"['Leibniz-Institut für Polymerforschung Dresden e.V., Hohe Straße 6, 01069 Dresden, Germany. kiriy@ipfdd.de.']"
https://openalex.org/W4281561028,https://openalex.org/W1979286564,Water‐Soluble Conjugated Polymers for Simultaneous Two‐Photon Cell Imaging and Two‐Photon Photodynamic Therapy,Xiaoqin Shen,https://openalex.org/A5047217451,National University of Singapore,"['Department of Chemistry, National University of Singapore, 3 Science Drive 3, 117543, Singapore']"
https://openalex.org/W4281561028,https://openalex.org/W1997050235,"Red electroluminescence from a 1,4-diketopyrrolo[3,4-c]pyrrole (DPP)-based conjugated polymer",Thomas Beyerlein,https://openalex.org/A5057779220,University of Cologne,"['Institut für Physikalische Chemie der Universität zu Köln, Luxemburgerstraße 116, D-50939 Köln, Germany']"
https://openalex.org/W4281561028,https://openalex.org/W2001864675,"Alternating copolymers of diketopyrrolopyrrole or benzothiadiazole and alkoxy-substituted oligothiophenes: spectroscopic, electrochemical and spectroelectrochemical investigations",Monika Góra,https://openalex.org/A5061804906,University of Warsaw,"['Faculty of Chemistry, University of Warsaw, Pasteura 1 02-093, Warsaw, Poland.']"
https://openalex.org/W4281561028,https://openalex.org/W2018357752,Towards High Performance Organic Photovoltaic Cells: A Review of Recent Development in Organic Photovoltaics,Junsheng Yu,https://openalex.org/A5100417328,University of Electronic Science and Technology of China,"['State Key Laboratory of Electronic Thin Films and Integrated Devices, School of Optoelectronic Information, University of Electronic Science and Technology of China (UESTC), Chengdu 610054, China']"
https://openalex.org/W4281561028,https://openalex.org/W2022815260,Structures and properties of conjugated Donor–Acceptor copolymers for solar cell applications,Zhiguo Zhang,https://openalex.org/A5100363362,Beijing National Laboratory for Molecular Sciences,"['Beijing National Laboratory for Molecular Sciences, CAS Key Laboratory of Organic Solids, Institute of Chemistry, Chinese Academy of Sciences, Beijing, China.']"
https://openalex.org/W4281561028,https://openalex.org/W2023271753,Development of the Colle-Salvetti correlation-energy formula into a functional of the electron density,Chengteh Lee,https://openalex.org/A5049788468,University of North Carolina at Chapel Hill,"['Department of Chemistry, University of North Carolina, Chapel Hill, North Carolina 27514']"
https://openalex.org/W4281561028,https://openalex.org/W2027945917,Synthesis and characterization of novel red‐emitting alternating copolymers based on fluorene and diketopyrrolopyrrole derivatives,Derong Cao,https://openalex.org/A5075092091,South China University of Technology,"['College of Chemistry, South China University of Technology, Guangzhou 510640, China', 'Guangzhou Institute of Chemistry, Chinese Academy of Sciences, Guangzhou 510650, China']"
https://openalex.org/W4281561028,https://openalex.org/W2039035988,"Optimization of Gaussian-type basis sets for local spin density functional calculations. Part I. Boron through neon, optimization technique and validation",Nathalie Godbout,https://openalex.org/A5047862861,error,[]
https://openalex.org/W4281561028,https://openalex.org/W2051778207,Synthesis and characterization of new fluorene-acceptor alternating and random copolymers for light-emitting applications,Wen-Chung Wu,https://openalex.org/A5100865921,National Taiwan University,"['Department of Chemical Engineering, National Taiwan University, No. 1, Sec. 4, Roosevelt Road, Taipei 106, Taiwan, ROC']"
https://openalex.org/W4281561028,https://openalex.org/W2051957677,Synthesis and photovoltaic performance of low band gap copolymers based on diketopyrrolopyrrole and tetrathienoacene with different conjugated bridges,Zhi Zeng,https://openalex.org/A5102865401,Sichuan University,"['Key Laboratory of Green Chemistry & Technology of Ministry of Education, College of Chemistry, Sichuan University, Chengdu 610064, P. R. China']"
https://openalex.org/W4281561028,https://openalex.org/W2074180888,Theoretical design of core modified (oxa and thia) porphyrin based organic dyes with bridging thiophene linkers,Dolly Vijay,https://openalex.org/A5103494688,Central Leather Research Institute,"['CSIR-Network of Institutes for Solar Energy, Chemical Lab, CSIR-Central Leather Research Institute, Adyar, Chennai-600 020, India']"
https://openalex.org/W4281561028,https://openalex.org/W2082719796,On some approximations in applications of <i>X</i>α theory,Brett I. Dunlap,https://openalex.org/A5071363061,National Institute of Standards and Technology,"['National Bureau of Standards, Washington, D.C. 20234', 'National Science Foundation, Division of Materials Research, Washington, D.C. 20550', 'Quantum Theory Project, University of Florida, Gainesville, Florida 32611']"
https://openalex.org/W4281561028,https://openalex.org/W2086997408,"Highly Luminescent 1,4-Diketo-3,6-diphenylpyrrolo[3,4-c]pyrrole- (DPP-) Based Conjugated Polymers Prepared Upon Suzuki Coupling",Yu Zhu,https://openalex.org/A5084064371,University of Cologne,"['Institut für Physikalische Chemie, Universität zu Köln, Luxemburgerstrasse 116, D-50939 Köln, Germany']"
https://openalex.org/W4281561028,https://openalex.org/W2087513315,Effect of Molecular Weight on the Structure and Crystallinity of Poly(3-hexylthiophene),Achmad Zen,https://openalex.org/A5045724179,Fraunhofer Institute for Applied Polymer Research,"['Institute of Physics, University of Potsdam, Am Neuen Palais 10, D-14469 Potsdam, Germany; Institute of Ion Beam Physics and Materials Research, Bautzner Landstrasse 128, D-01328 Dresden, Germany; Fraunhofer Institute for Applied Polymer Research, Geiselberg-Str. 69, D-14476 Golm, Germany; Macromolecular Chemistry, University of Wuppertal, Gauss-Str. 20, D-42097 Wuppertal, Germany; and Max Planck Institute for Polymer Research, Ackermannweg 10, D-55128 Mainz, Germany']"
https://openalex.org/W4281561028,https://openalex.org/W2104699219,"Magical Power of Transition Metals: Past, Present, and Future (Nobel Lecture)",Ei‐ichi Negishi,https://openalex.org/A5049086283,Purdue University West Lafayette,"['Herbert C. Brown Laboratories of Chemistry, Purdue University, 560 Oval Drive,West Lafayette, IN 47907-2084 (USA)']"
https://openalex.org/W4281561028,https://openalex.org/W2111118274,Cross‐Coupling Reactions Of Organoboranes: An Easy Way To Construct CC Bonds (Nobel Lecture),Akira Suzuki,https://openalex.org/A5100637443,Hokkaido University,"['Hokkaido Univ., Sapporo, Hokkaido, Japan']"
https://openalex.org/W4281561028,https://openalex.org/W2123272210,Diketopyrrolopyrrole-bitellurophene containing a conjugated polymer and its high performance thin-film transistor sensor for bromine detection,Matinder Kaur,https://openalex.org/A5050769459,Korea University,"['Department of Chemistry, Research Institute for Natural Sciences, Korea University, 5 Anam-dong, Sungbuk-Gu, 136-701 Seoul, Korea']"
